species_id	gene_id	gene_name	flag	swissprot_accession	entry_name	pe	caution_records	difference_vs_reference	closest_reference_protein	curated_length
Athaliana	AT1G54360.TAIR10	AT1G54360	swissprot_caution_erroneous_gene_model_prediction;swissprot_caution_erroneous_initiation	F4HVA6	TAF6B_ARATH	1	Sequence=AAD25616.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305} | Sequence=AAL32535.1; Type=Erroneous initiation; Note=Truncated N-terminus.; Evidence={ECO:0000305}	same_length_367_mismatches	AT1G54360.2.TAIR10	527
Athaliana	AT1G11540.TAIR10	AT1G11540	swissprot_caution_erroneous_gene_model_prediction;swissprot_caution_erroneous_initiation	F4I8X6	TAUE1_ARATH	2	Sequence=AAF16643.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305} | Sequence=AEE28749.1; Type=Erroneous initiation; Note=Truncated N-terminus.; Evidence={ECO:0000305}	reference_shorter_by_83aa	AT1G11540.1.TAIR10	450
Athaliana	AT4G21260.TAIR10	AT4G21260	swissprot_caution_erroneous_gene_model_prediction	O49567	TAUE6_ARATH	3	Sequence=AEE84433.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305} | Sequence=CAA17545.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305} | Sequence=CAB79126.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305}	internal_difference_prefix81_suffix130_len428vs393	AT4G21260.1.TAIR10	428
Athaliana	AT3G02440.TAIR10	AT3G02440	swissprot_caution_erroneous_gene_model_prediction	Q9M896	TBL20_ARATH	2	Sequence=AAF32451.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305}	internal_difference_prefix368_suffix0_len478vs373	AT3G02440.1.TAIR10	478
Athaliana	AT3G05540.TAIR10	AT3G05540	swissprot_caution_erroneous_gene_model_prediction	Q9M9V9	TCTP2_ARATH	1	Sequence=AEE74255.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305}	internal_difference_prefix34_suffix119_len156vs168	AT3G05540.1.TAIR10	156
Athaliana	AT1G18510.TAIR10	AT1G18510	swissprot_caution_erroneous_gene_model_prediction	Q5BQ04	TET16_ARATH	2	Sequence=AAF26003.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305}	reference_shorter_by_10aa	AT1G18510.1.TAIR10	248
Athaliana	AT1G18320.TAIR10	AT1G18320	swissprot_caution_frameshift	A1XJK0	TI224_ARATH	2	Sequence=AY089200; Type=Frameshift; Evidence={ECO:0000305}	same_length_1_mismatches	AT1G18320.1.TAIR10	142
Athaliana	AT3G63540.TAIR10	AT3G63540	swissprot_caution_erroneous_gene_model_prediction	P82658	TL19_ARATH	1	Sequence=AEE80501.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305}	internal_difference_prefix0_suffix33_len229vs143	AT3G63540.1.TAIR10	229
Athaliana	AT1G61940.TAIR10	AT1G61940	swissprot_caution_erroneous_gene_model_prediction	O80699	TLP4_ARATH	3	Sequence=AEE33905.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305}	internal_difference_prefix61_suffix66_len265vs244	AT1G61940.1.TAIR10	265
Athaliana	AT1G24460.TAIR10	AT1G24460	swissprot_caution_erroneous_gene_model_prediction	F4I9A2	TNO1_ARATH	1	Sequence=AAF97958.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305} | Sequence=AEE30533.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305}	internal_difference_prefix1380_suffix352_len1767vs1732	AT1G24460.2.TAIR10	1767
Athaliana	AT2G23230.TAIR10	AT2G23230	swissprot_caution_erroneous_gene_model_prediction	O22184	TPS05_ARATH	3	Sequence=AAB87108.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305} | Sequence=AEC07431.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305}	internal_difference_prefix160_suffix181_len596vs606	AT2G23230.1.TAIR10	596
Athaliana	AT4G20230.TAIR10	AT4G20230	swissprot_caution_erroneous_gene_model_prediction;swissprot_caution_erroneous_initiation	Q8L7G4	TPS09_ARATH	2	Sequence=AAM91652.1; Type=Erroneous initiation; Note=Extended N-terminus.; Evidence={ECO:0000305} | Sequence=BAD95195.1; Type=Erroneous initiation; Note=Extended N-terminus.; Evidence={ECO:0000305} | Sequence=CAA18248.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305} | Sequence=CAB79023.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305}	reference_longer_by_2aa	AT4G20230.1.TAIR10	607
Athaliana	AT1G31950.TAIR10	AT1G31950	swissprot_caution_erroneous_gene_model_prediction	Q9C6W6	TPS29_ARATH	2	Sequence=AAG50729.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305} | Sequence=AAG50788.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305}	internal_difference_prefix87_suffix227_len607vs606	AT1G31950.1.TAIR10	607
Athaliana	AT1G17000.TAIR10	AT1G17000	swissprot_caution_erroneous_gene_model_prediction	Q9SHG0	TPS3_ARATH	3	Sequence=AAD50035.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305}	same_length_258_mismatches	AT1G17000.1.TAIR10	783
Athaliana	AT1G17520.TAIR10	AT1G17520	swissprot_caution_erroneous_gene_model_prediction	F4I7L1	TRB4_ARATH	2	Sequence=AAF79481.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305}	same_length_1_mismatches	AT1G17520.1.TAIR10	296
Athaliana	AT5G15810.TAIR10	AT5G15810	swissprot_caution_erroneous_gene_model_prediction;swissprot_caution_erroneous_initiation	Q9LFU5	TRM1_ARATH	1	Sequence=AAL86317.1; Type=Erroneous initiation; Note=Extended N-terminus.; Evidence={ECO:0000305} | Sequence=CAC01780.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305}	reference_longer_by_98aa	AT5G15810.1.TAIR10	593
Athaliana	AT2G29170.TAIR10	AT2G29170	swissprot_caution_erroneous_gene_model_prediction	Q9ZW04	TRNH4_ARATH	3	Sequence=AEC08218.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305}	internal_difference_prefix101_suffix0_len268vs107	AT2G29170.1.TAIR10	268
Athaliana	AT3G14950.TAIR10	AT3G14950	swissprot_caution_erroneous_gene_model_prediction	F4IXE4	TTL2_ARATH	2	Sequence=BAA97058.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305}	internal_difference_prefix644_suffix77_len730vs721	AT3G14950.1.TAIR10	730
Athaliana	AT5G59300.TAIR10	AT5G59300	swissprot_caution_erroneous_initiation	Q42540	UBC7_ARATH	1	Sequence=AAL86003.1; Type=Erroneous initiation; Note=Extended N-terminus.; Evidence={ECO:0000305} | Sequence=AAO64200.1; Type=Erroneous initiation; Note=Extended N-terminus.; Evidence={ECO:0000305}	reference_longer_by_37aa	AT5G59300.1.TAIR10	166
Athaliana	AT3G21280.TAIR10	AT3G21280	swissprot_caution_erroneous_gene_model_prediction;swissprot_caution_erroneous_initiation	Q84WC6	UBP7_ARATH	1	Sequence=AEE76487.1; Type=Erroneous initiation; Note=Extended N-terminus.; Evidence={ECO:0000305} | Sequence=BAB01721.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305}	reference_longer_by_55aa	AT3G21280.1.TAIR10	477
Athaliana	AT5G22030.TAIR10	AT5G22030	swissprot_caution_erroneous_gene_model_prediction	Q9C585	UBP8_ARATH	2	Sequence=AED92970.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305} | Sequence=BAE98798.1; Type=Miscellaneous discrepancy; Note=Probable cloning artifact leading to an insertion into the sequence.; Evidence={ECO:0000305} | Sequence=CAC34496.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305}	internal_difference_prefix115_suffix708_len871vs913	AT5G22030.1.TAIR10	871
Athaliana	AT4G00690.TAIR10	AT4G00690	swissprot_caution_erroneous_gene_model_prediction	O65278	ULP1B_ARATH	5	Sequence=AAC13629.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305} | Sequence=CAB80878.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305}	internal_difference_prefix321_suffix20_len341vs348	AT4G00690.1.TAIR10	341
Athaliana	AT4G33620.TAIR10	AT4G33620	swissprot_caution_erroneous_gene_model_prediction	Q0WKV8	ULP2A_ARATH	2	Sequence=BAF02249.1; Type=Miscellaneous discrepancy; Note=Intron retention.; Evidence={ECO:0000305} | Sequence=CAA20575.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305} | Sequence=CAB80079.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305}	internal_difference_prefix417_suffix357_len774vs783	AT4G33620.1.TAIR10	774
Athaliana	AT4G15780.TAIR10	AT4G15780	swissprot_caution_erroneous_gene_model_prediction	O23429	VA724_ARATH	2	Sequence=CAB10356.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305} | Sequence=CAB78620.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305}	internal_difference_prefix174_suffix0_len222vs223	AT4G15780.1.TAIR10	222
Athaliana	AT2G06210.TAIR10	AT2G06210	swissprot_caution_erroneous_gene_model_prediction;swissprot_caution_frameshift	B5X0I6	VIP6_ARATH	1	Sequence=AAL49858.1; Type=Frameshift; Evidence={ECO:0000305} | Sequence=AAM15237.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305}	same_length_816_mismatches	AT2G06210.1.TAIR10	1091
Athaliana	AT1G22860.TAIR10	AT1G22860	swissprot_caution_erroneous_gene_model_prediction;swissprot_caution_erroneous_initiation;swissprot_caution_frameshift	F4I312	VPS3_ARATH	1	Sequence=AAB72173.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305} | Sequence=BAF01039.1; Type=Erroneous initiation; Note=Truncated N-terminus.; Evidence={ECO:0000305} | Sequence=BAF01039.1; Type=Frameshift; Evidence={ECO:0000305}	internal_difference_prefix807_suffix154_len984vs961	AT1G22860.1.TAIR10	984
Athaliana	AT1G16150.TAIR10	AT1G16150	swissprot_caution_erroneous_gene_model_prediction	Q9S9M2	WAKLD_ARATH	2	Sequence=AAF18510.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305}	internal_difference_prefix353_suffix408_len761vs779	AT1G16150.1.TAIR10	761
Athaliana	AT1G16160.TAIR10	AT1G16160	swissprot_caution_erroneous_initiation	Q9S9M1	WAKLE_ARATH	2	Sequence=AAF18511.1; Type=Erroneous initiation; Note=Truncated N-terminus.; Evidence={ECO:0000305}	reference_shorter_by_20aa	AT1G16160.1.TAIR10	731
Athaliana	AT3G18200.TAIR10	AT3G18200	swissprot_caution_frameshift	Q9LV20	WTR17_ARATH	2	Sequence=BX824196; Type=Frameshift; Evidence={ECO:0000305}	reference_shorter_by_23aa	AT3G18200.1.TAIR10	383
Athaliana	AT1G11450.TAIR10	AT1G11450	swissprot_caution_erroneous_gene_model_prediction;swissprot_caution_erroneous_initiation	Q500Z4	WTR3_ARATH	2	Sequence=AAF16630.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305} | Sequence=AAY27060.1; Type=Erroneous initiation; Note=Truncated N-terminus.; Evidence={ECO:0000305} | Sequence=AEE28738.1; Type=Erroneous initiation; Note=Truncated N-terminus.; Evidence={ECO:0000305}	reference_shorter_by_92aa	AT1G11450.1.TAIR10	352
Athaliana	AT1G58370.TAIR10	AT1G58370	swissprot_caution_erroneous_gene_model_prediction;swissprot_caution_erroneous_initiation	A0A1P8AWH8	XYN1_ARATH	1	Sequence=AAF82251.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305} | Sequence=AAG50641.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305} | Sequence=AEE33542.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305} | Sequence=BAA88262.1; Type=Erroneous initiation; Note=Truncated N-terminus.; Evidence={ECO:0000305} | Sequence=BAB83869.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305}	reference_shorter_by_28aa	AT1G58370.1.TAIR10	945
Athaliana	AT4G33810.TAIR10	AT4G33810	swissprot_caution_erroneous_gene_model_prediction	A0A1P8B8F8	XYN5_ARATH	3	Sequence=CAA20594.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305} | Sequence=CAB80098.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305}	reference_shorter_by_40aa	AT4G33810.1.TAIR10	569
Athaliana	AT1G10890.TAIR10	AT1G10890	swissprot_caution_erroneous_gene_model_prediction	P0CB26	Y1089_ARATH	4	Sequence=AAB65488.1; Type=Erroneous gene model prediction; Note=The predicted gene has been split into 2 genes: At1g10890 and At1g10895.; Evidence={ECO:0000305} | Sequence=AEE28660.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305}	internal_difference_prefix192_suffix88_len280vs288	AT1G10890.1.TAIR10	280
Athaliana	AT1G31050.TAIR10	AT1G31050	swissprot_caution_erroneous_gene_model_prediction	Q6NLU6	Y1106_ARATH	4	Sequence=AAF98178.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305} | Sequence=AEE31309.1; Type=Erroneous gene model prediction; Note=The predicted gene has been split into 2 genes: At1g31050 and At1g31060.; Evidence={ECO:0000305}	reference_longer_by_328aa	AT1G31050.1.TAIR10	106
Athaliana	AT1G61460.TAIR10	AT1G61460	swissprot_caution_erroneous_gene_model_prediction	O64774	Y1146_ARATH	2	Sequence=AAC13895.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305} | Sequence=BAF00665.1; Type=Miscellaneous discrepancy; Note=Intron retention.; Evidence={ECO:0000305}	reference_shorter_by_151aa	AT1G61460.1.TAIR10	749
Athaliana	AT1G21580.TAIR10	AT1G21580	swissprot_caution_erroneous_gene_model_prediction	P0C945	Y1158_ARATH	1	Sequence=AAF87903.1; Type=Erroneous gene model prediction; Note=The predicted gene has been split into 2 genes: At1g21570 and At1g21580.; Evidence={ECO:0000305} | Sequence=AEE30120.1; Type=Erroneous gene model prediction; Note=The predicted gene has been split into 2 genes: At1g21570 and At1g21580.; Evidence={ECO:0000305}	internal_difference_prefix1694_suffix0_len1696vs2166	AT1G21580.1.TAIR10	1696
Athaliana	AT1G24060.TAIR10	AT1G24060	swissprot_caution_erroneous_gene_model_prediction	Q1PFS7	Y1406_ARATH	3	Sequence=AAF87150.1; Type=Erroneous gene model prediction; Note=The predicted gene has been split into 2 genes: At1g24060 and At1g24062.; Evidence={ECO:0000305}	internal_difference_prefix99_suffix0_len106vs122	AT1G24060.1.TAIR10	106
Athaliana	AT1G04390.TAIR10	AT1G04390	swissprot_caution_erroneous_gene_model_prediction	P93820	Y1439_ARATH	2	Sequence=AAB70453.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305}	internal_difference_prefix285_suffix449_len1002vs849	AT1G04390.1.TAIR10	1002
Athaliana	AT1G61400.TAIR10	AT1G61400	swissprot_caution_erroneous_gene_model_prediction	O64780	Y1614_ARATH	3	Sequence=AAC13901.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305}	internal_difference_prefix513_suffix228_len814vs819	AT1G61400.1.TAIR10	814
Athaliana	AT1G67520.TAIR10	AT1G67520	swissprot_caution_erroneous_gene_model_prediction	O64793	Y1675_ARATH	2	Sequence=AAC18783.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305} | Sequence=AAG52302.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305} | Sequence=AEE34658.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305}	internal_difference_prefix378_suffix0_len818vs587	AT1G67520.1.TAIR10	818
Athaliana	AT1G51745.TAIR10	AT1G51745	swissprot_caution_erroneous_gene_model_prediction	P59278	Y1745_ARATH	2	Sequence=AAG50888.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305}	internal_difference_prefix549_suffix0_len597vs563	AT1G51745.1.TAIR10	597
Athaliana	AT2G30105.TAIR10	AT2G30105	swissprot_caution_erroneous_gene_model_prediction	P0C895	Y2010_ARATH	1	Sequence=AAC16962.1; Type=Erroneous gene model prediction; Note=The predicted gene has been split into 2 genes: At2g30100 and At2g30105.; Evidence={ECO:0000305}	reference_shorter_by_7aa	AT2G30105.1.TAIR10	374
Athaliana	AT2G40440.TAIR10	AT2G40440	swissprot_caution_erroneous_gene_model_prediction	O22891	Y2044_ARATH	3	Sequence=AAB87592.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305} | Sequence=AAM15350.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305}	internal_difference_prefix103_suffix0_len165vs194	AT2G40440.1.TAIR10	165
Athaliana	AT2G20625.TAIR10	AT2G20625	swissprot_caution_erroneous_gene_model_prediction	Q8S8D8	Y2265_ARATH	3	Sequence=AEC07048.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305}	internal_difference_prefix105_suffix74_len190vs179	AT2G20625.1.TAIR10	190
Athaliana	AT2G19230.TAIR10	AT2G19230	swissprot_caution_erroneous_gene_model_prediction	O64556	Y2923_ARATH	1	Sequence=AEC06859.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305}	internal_difference_prefix546_suffix0_len877vs1025	AT2G19230.1.TAIR10	877
Athaliana	AT3G03510.TAIR10	AT3G03510	swissprot_caution_erroneous_gene_model_prediction	Q9SRQ5	Y3351_ARATH	2	Sequence=AAF01584.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305} | Sequence=AEE73952.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305}	reference_shorter_by_53aa	AT3G03510.1.TAIR10	508
Athaliana	AT3G53590.TAIR10	AT3G53590	swissprot_caution_erroneous_gene_model_prediction	Q9LFG1	Y3359_ARATH	1	Sequence=CAB67666.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305}	internal_difference_prefix1_suffix108_len937vs783	AT3G53590.1.TAIR10	937
Athaliana	AT3G49970.TAIR10	AT3G49970	swissprot_caution_erroneous_gene_model_prediction	Q9SN21	Y3997_ARATH	3	Sequence=CAB62105.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305}	internal_difference_prefix195_suffix320_len515vs526	AT3G49970.1.TAIR10	515
Athaliana	AT4G01160.TAIR10	AT4G01160	swissprot_caution_erroneous_gene_model_prediction	O04615	Y4116_ARATH	3	Sequence=AEE81989.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305}	internal_difference_prefix55_suffix450_len527vs505	AT4G01160.1.TAIR10	527
Athaliana	AT4G17990.TAIR10	AT4G17990	swissprot_caution_erroneous_gene_model_prediction	O49698	Y4179_ARATH	3	Sequence=AEE83975.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305} | Sequence=CAA17142.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305} | Sequence=CAB78801.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305}	internal_difference_prefix160_suffix0_len233vs174	AT4G17990.1.TAIR10	233
Athaliana	AT4G03230.TAIR10	AT4G03230	swissprot_caution_erroneous_gene_model_prediction	Q9ZR08	Y4230_ARATH	3	Sequence=AEE82295.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305}	internal_difference_prefix429_suffix419_len852vs1010	AT4G03230.1.TAIR10	852
Athaliana	AT4G04775.TAIR10	AT4G04775	swissprot_caution_erroneous_gene_model_prediction	Q9ZS96	Y4478_ARATH	2	Sequence=CAB80843.1; Type=Erroneous gene model prediction; Note=The predicted gene At4g04780 has been split into 2 genes: At4g04775 and At4g04780.; Evidence={ECO:0000305}	internal_difference_prefix148_suffix0_len160vs150	AT4G04775.1.TAIR10	160
Athaliana	AT4G04980.TAIR10	AT4G04980	swissprot_caution_erroneous_gene_model_prediction	Q1PEB4	Y4498_ARATH	2	Sequence=AAD48982.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305} | Sequence=AEE82453.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305} | Sequence=CAB81040.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305}	reference_longer_by_156aa	AT4G04980.1.TAIR10	724
Athaliana	AT4G15970.TAIR10	AT4G15970	swissprot_caution_erroneous_gene_model_prediction;swissprot_caution_erroneous_initiation	P0C042	Y4597_ARATH	2	Sequence=AEE83675.1; Type=Erroneous initiation; Note=Truncated N-terminus.; Evidence={ECO:0000305} | Sequence=CAB10376.1; Type=Erroneous gene model prediction; Note=The predicted gene At4g15970 has been split into 2 genes: At4g15970 and At4g15975.; Evidence={ECO:0000305} | Sequence=CAB78639.1; Type=Erroneous gene model prediction; Note=The predicted gene At4g15970 has been split into 2 genes: At4g15970 and At4g15975.; Evidence={ECO:0000305}	internal_difference_prefix1_suffix174_len367vs358	AT4G15970.1.TAIR10	367
Athaliana	AT4G06598.TAIR10	AT4G06598	swissprot_caution_erroneous_gene_model_prediction	Q8W3M7	Y4598_ARATH	2	Sequence=BAB83611.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305}	internal_difference_prefix261_suffix0_len265vs341	AT4G06598.1.TAIR10	265
Athaliana	AT4G26485.TAIR10	AT4G26485	swissprot_caution_erroneous_gene_model_prediction	P0C8L4	Y4648_ARATH	4	Sequence=CAA18222.1; Type=Erroneous gene model prediction; Note=The predicted gene At4g26480 has been split into 2 genes: At4g26480 and At4g26485.; Evidence={ECO:0000305} | Sequence=CAB79503.1; Type=Erroneous gene model prediction; Note=The predicted gene At4g26480 has been split into 2 genes: At4g26480 and At4g26485.; Evidence={ECO:0000305}	reference_shorter_by_38aa	AT4G26485.1.TAIR10	209
Athaliana	AT5G60130.TAIR10	AT5G60130	swissprot_caution_erroneous_gene_model_prediction	Q9LVG1	Y5013_ARATH	2	Sequence=AED97283.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305}	reference_shorter_by_26aa	AT5G60130.1.TAIR10	326
Athaliana	AT5G24080.TAIR10	AT5G24080	swissprot_caution_frameshift	Q9FLV4	Y5248_ARATH	2	Sequence=AY056241; Type=Frameshift; Evidence={ECO:0000305}	reference_shorter_by_402aa	AT5G24080.1.TAIR10	872
